doc_ID,sentence_id,intervenant,date,context,detect_immigration,detect_démocratie,detect_progrès,detect_égalité,detect_nation,detect_autorité,detect_tradition,detect_prodem,detect_ecologie,detect_tech,detect_ue,detect_soc,detect_travail,immigration_1,immigration_2,immigration_3,immigration_4,démocratie_1,démocratie_2,démocratie_3,démocratie_4,démocratie_5,progrès_1,progrès_2,progrès_3,égalité_1,égalité_2,égalité_3,égalité_4,nation_1,nation_2,nation_3,nation_4,nation_5,nation_6,autorité_1,autorité_2,autorité_3,autorité_4,autorité_5,tradition_1,tradition_2,tradition_3,tradition_4,tradition_5,tradition_6,prodem_1,prodem_2,prodem_3,emotion,theme
16,432,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,politique etrangere ; guerre
16,433,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,oui,non,,,,,,,,,,neutre,"securite, defense c"
16,434,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,oui,oui,non,,,,,,,,,,négatif,"securite, defense militaire"
16,435,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,oui,non,oui,non,oui,non,,,,,,,,,,neutre,defense / securite
16,436,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,neutre,"defense, car le texte"
16,437,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,neutre,"defense, securite"
16,438,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,négatif,securite
16,439,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,securite
16,440,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (pas de theme
16,441,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,securite
16,442,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,defense / securite
16,443,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,oui,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,defense le theme dominant
16,444,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,defense dans cet extrait
16,445,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,"defense, securite"
16,446,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
16,447,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na - aucun theme
16,448,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,na (aucun theme dominant
16,449,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,non,non,oui,oui,non,,,,,,,,,,neutre,"defense, securite nationale. l"
16,450,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,non,oui,oui,oui,non,,,,,,,,,,neutre,"defense, securite nationale"
16,451,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,oui,non,non,oui,oui,oui,non,,,,,,,,,,neutre,"defense, securite nationale"
16,452,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,oui,oui,oui,non,,,,,,,,,,négatif,defense / securite
16,453,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,oui,non,,,,,,,,,,neutre,defense / securite
16,454,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,defense / securite
16,455,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,politique etrangere
16,456,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,oui,non,,,,,,,,,,,,,,,neutre,afrique cet extrait de
16,457,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,international/cooperation bien que
16,458,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"solidarite, culturel et econom"
16,459,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
16,460,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
16,461,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie cet extrait de
16,462,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,négatif,"pouvoir, politique et gouvernance"
16,463,Balladur,1993-04-08,,non,non,oui,oui,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,commerce equitable je choisis
16,464,Balladur,1993-04-08,,non,non,non,oui,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,economie cet extrait de
16,465,Balladur,1993-04-08,,non,non,oui,oui,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,economie cet extrait de
16,466,Balladur,1993-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie cet extrait de
16,467,Balladur,1993-04-08,,non,non,oui,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,non,non,oui,non,non,,,,,,,,,,neutre,economie
16,468,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,paix cet extrait de
16,469,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,"histoire, paix cet extr"
16,470,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,paix cet extrait de
16,471,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,oui,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,oui,non,non,,,,,,,,,,neutre,politique etrangere / securite
16,472,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,oui,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,paix cet extrait de
16,473,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,oui,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,non,non,oui,non,non,,,,,,,,,,neutre,paix cet extrait de
16,474,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,paix cet extrait de
16,475,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,non,non,oui,non,non,,,,,,,,,,neutre,internationalisme cet extrait de
16,476,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,international cet extrait de
16,477,Balladur,1993-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,neutre,"politique generale, internationalisme, na"
16,478,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,travail cet extrait de
16,479,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,"politique generale, modernite, mond"
16,480,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,"ambition, avenir, rupture"
16,481,Balladur,1993-04-08,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,oui,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,positif,"avenir, securite, apprent"
16,482,Balladur,1993-04-08,,non,oui,oui,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,positif,"securite, education, justice,"
16,483,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,"securite, education, justice,"
16,484,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,"renouveau, engagement, progres"
16,485,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,politique generale bien que
16,486,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,travail cet extrait de
16,487,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,travail cet extrait de
16,488,Balladur,1993-04-08,,non,non,oui,non,oui,non,non,non,non,non,non,non,oui,,,,,,,,,,non,non,non,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,travail cet extrait de
16,489,Balladur,1993-04-08,,non,oui,non,oui,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,non,non,non,non,,,,,,,,,,,,,,,,,,non,oui,non,neutre,justice explication : le
16,490,Balladur,1993-04-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,oui,non,neutre,rassemblement cet extrait
16,491,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,rassemblement bien que cet
16,492,Balladur,1993-04-08,,non,non,non,non,oui,non,oui,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,,,,neutre,rassemblement cet extrait
16,493,Balladur,1993-04-08,,non,non,non,non,oui,non,oui,non,non,non,non,oui,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,,,,neutre,rassemblement cet extrait
16,494,Balladur,1993-04-08,,non,oui,non,non,oui,oui,oui,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,oui,non,non,non,non,non,non,non,non,neutre,rassemblement ce discours
16,495,Balladur,1993-04-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,na - aucun theme
16,496,Balladur,1993-04-08,,non,oui,non,non,oui,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,non,non,non,non,non,,,,,,,non,non,non,neutre,na - aucun theme
16,497,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
16,498,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,na. aucun theme dominant
16,499,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,na (non applicable) c
16,500,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,na (non applicable) c
16,501,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,gouvernement/politique b
16,502,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,politique generale bien que
16,503,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,gouvernement / action politique
16,504,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
16,505,Balladur,1993-04-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,politique generale explication :
16,506,Balladur,1993-04-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,na (aucun theme dominant
16,507,Balladur,1993-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,négatif,na (aucun theme dominant
16,508,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,na (aucun theme dominant
16,509,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na le texte fourni
16,510,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,na cet extrait est
16,511,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na - aucun theme
16,512,Balladur,1993-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na - aucun theme
16,513,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,,,,neutre,responsabilite bien que ce
16,514,Balladur,1993-04-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,oui,,,,,,,,,,,,non,oui,non,neutre,responsabilite; ce discours semble
16,515,Balladur,1993-04-08,,non,oui,non,non,oui,non,oui,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,non,oui,non,neutre,laicite explication : b
16,516,Balladur,1993-04-08,,non,oui,non,non,oui,non,oui,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,non,oui,non,neutre,diversite; patrie; histoire de
16,517,Balladur,1993-04-08,,non,non,non,non,oui,non,oui,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,oui,,,,,,oui,non,non,non,non,non,,,,neutre,"patrie, identite."
16,518,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,na (aucun theme dominant
16,519,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,na (aucun theme dominant
16,520,Balladur,1993-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,positif,modernite le discours met
17,0,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,na (aucun theme dominant
17,1,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,na (aucun theme dominant
17,2,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,na (aucun theme dominant
17,3,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
17,4,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,na (aucun theme dominant
17,5,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,na (aucun theme dominant
17,6,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,politique; cet extrait semble
17,7,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,négatif,na (aucun theme dominant
17,8,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,na (aucun theme dominant
17,9,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,"politique generale, na (aucun"
17,10,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,neutre,politique generale explication :
17,11,Bérégovoy,1992-04-08,,non,oui,non,non,non,oui,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,non,non,non,neutre,na (aucun theme dominant
17,12,Bérégovoy,1992-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,na (aucun theme dominant
17,13,Bérégovoy,1992-04-08,,non,non,non,non,non,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,non,non,non,non,non,,,,,,,,,,neutre,politique generale; na (aucun
17,14,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,loyaute bien que ce
17,15,Bérégovoy,1992-04-08,,non,non,non,non,oui,oui,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,oui,non,non,non,non,,,,,,,,,,neutre,na (aucun theme dominant
17,16,Bérégovoy,1992-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,loyaute ou allegeance politique.
17,17,Bérégovoy,1992-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,politique generale explication :
17,18,Bérégovoy,1992-04-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,na (non applicable) c
17,19,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,politique generale apres une
17,20,Bérégovoy,1992-04-08,,non,oui,non,non,non,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,non,non,non,positif,confiance et esperance sont
17,21,Bérégovoy,1992-04-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,positif,politique generale apres analy
17,22,Bérégovoy,1992-04-08,,non,oui,non,non,oui,non,non,oui,non,non,non,non,non,,,,,non,non,non,non,non,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,non,non,non,neutre,politique generale apres analy
17,23,Bérégovoy,1992-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,neutre,politique generale na (auc
17,24,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,politique le theme dominant
17,25,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,politique le theme dominant
17,26,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,politique le theme dominant
17,27,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,politique; na (aucun theme
17,28,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,inquietude bien que
17,29,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,inquietude bien que
17,30,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,inquietude cet extr
17,31,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,changement mondial ; ce
17,32,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,securite
17,33,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,securite
17,34,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,securite
17,35,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,"mutation des societes, urbanisation,"
17,36,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,"mutation des societes, urbanisation,"
17,37,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,inquietudes (sous-th
17,38,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,emploi et economie d
17,39,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,jeunesse cet extrait
17,40,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,jeunesse bien que ce
17,41,Bérégovoy,1992-04-08,,non,non,oui,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie cet extrait sem
17,42,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,travail cet extrait de
17,43,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,négatif,economie
17,44,Bérégovoy,1992-04-08,,non,non,non,non,oui,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,non,non,non,non,non,non,,,,,,,,,,,,,,,négatif,economie cet extrait sem
17,45,Bérégovoy,1992-04-08,,non,non,non,non,non,non,non,non,non,non,non,non,non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neutre,economie
